id_subsistema,id_estado,nom_localizacao,nom_tipousina,val_geracaoprogramada,val_geracaoverificada,val_capacidadeinstalada,val_fatorcapacidade,data
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-06
S,RS,,Eólica,0.0,24.474,70.0,0.3496285714285714,2009-07-06
NE,CE,Litoral,Eólica,41.5,26.714,54.6,0.4892673992673992,2009-07-06
NE,CE,Litoral,Eólica,16.5,5.819,105.0,0.0554190476190476,2009-07-06
NE,RN,Litoral,Eólica,0.0,3.133,51.0,0.0614313725490196,2009-07-06
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-06
S,RS,,Eólica,0.0,17.569,70.0,0.2509857142857142,2009-07-06
NE,CE,Litoral,Eólica,41.5,22.984,54.6,0.4209523809523809,2009-07-06
NE,CE,Litoral,Eólica,19.0,10.592,105.0,0.1008761904761904,2009-07-06
NE,RN,Litoral,Eólica,0.0,4.273,51.0,0.0837843137254901,2009-07-06
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-06
S,RS,,Eólica,0.0,20.927,70.0,0.2989571428571428,2009-07-06
NE,CE,Litoral,Eólica,40.0,13.302,54.6,0.2436263736263736,2009-07-06
NE,CE,Litoral,Eólica,25.0,22.175,105.0,0.2111904761904761,2009-07-06
NE,RN,Litoral,Eólica,0.0,2.528,51.0,0.0495686274509803,2009-07-06
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-06
S,RS,,Eólica,0.0,15.948,70.0,0.2278285714285714,2009-07-07
NE,CE,Litoral,Eólica,42.5,16.677,54.6,0.3054395604395604,2009-07-07
NE,CE,Litoral,Eólica,22.0,19.752,105.0,0.1881142857142857,2009-07-07
NE,RN,Litoral,Eólica,0.0,2.672,51.0,0.052392156862745,2009-07-07
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-07
S,RS,,Eólica,0.0,14.924,70.0,0.2132,2009-07-07
NE,CE,Litoral,Eólica,41.0,27.976,54.6,0.5123809523809523,2009-07-07
NE,CE,Litoral,Eólica,26.0,27.101,105.0,0.2581047619047619,2009-07-07
NE,RN,Litoral,Eólica,0.0,2.678,51.0,0.0525098039215686,2009-07-07
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-07
S,RS,,Eólica,0.0,18.342,70.0,0.2620285714285714,2009-07-07
NE,CE,Litoral,Eólica,37.5,28.823,54.6,0.5278937728937728,2009-07-07
NE,CE,Litoral,Eólica,23.0,31.745,105.0,0.3023333333333333,2009-07-07
NE,RN,Litoral,Eólica,0.0,0.319,51.0,0.0062549019607843,2009-07-07
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-07
S,RS,,Eólica,0.0,14.084,70.0,0.2012,2009-07-07
NE,CE,Litoral,Eólica,41.5,24.9,54.6,0.456043956043956,2009-07-07
NE,CE,Litoral,Eólica,35.5,23.734,105.0,0.2260380952380952,2009-07-07
NE,RN,Litoral,Eólica,0.0,3.117,51.0,0.0611176470588235,2009-07-07
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-07
S,RS,,Eólica,0.0,8.996,70.0,0.1285142857142857,2009-07-07
NE,CE,Litoral,Eólica,43.0,21.31,54.6,0.3902930402930402,2009-07-07
NE,CE,Litoral,Eólica,63.5,45.027,105.0,0.4288285714285714,2009-07-07
NE,RN,Litoral,Eólica,0.0,5.416,51.0,0.1061960784313725,2009-07-07
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-08
S,RS,,Eólica,0.0,10.555,70.0,0.1507857142857142,2009-07-08
NE,CE,Litoral,Eólica,42.5,20.556,54.6,0.3764835164835164,2009-07-08
NE,CE,Litoral,Eólica,54.0,73.109,105.0,0.6962761904761904,2009-07-08
NE,RN,Litoral,Eólica,0.0,17.171,51.0,0.3366862745098039,2009-07-08
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-08
S,RS,,Eólica,0.0,6.835,70.0,0.0976428571428571,2009-07-08
NE,CE,Litoral,Eólica,45.0,23.987,54.6,0.4393223443223443,2009-07-08
NE,CE,Litoral,Eólica,42.0,85.349,105.0,0.812847619047619,2009-07-08
NE,RN,Litoral,Eólica,0.0,16.418,51.0,0.3219215686274509,2009-07-08
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-08
S,RS,,Eólica,0.0,6.264,70.0,0.0894857142857142,2009-07-08
NE,CE,Litoral,Eólica,46.0,21.024,54.6,0.385054945054945,2009-07-08
NE,CE,Litoral,Eólica,64.5,89.83,105.0,0.8555238095238095,2009-07-08
NE,RN,Litoral,Eólica,0.0,15.586,51.0,0.3056078431372549,2009-07-08
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-08
S,RS,,Eólica,0.0,11.974,70.0,0.1710571428571428,2009-07-08
NE,CE,Litoral,Eólica,44.5,21.762,54.6,0.3985714285714285,2009-07-08
NE,CE,Litoral,Eólica,86.0,87.868,105.0,0.8368380952380952,2009-07-08
NE,RN,Litoral,Eólica,0.0,23.914,51.0,0.4689019607843137,2009-07-08
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-08
S,RS,,Eólica,0.0,26.199,70.0,0.3742714285714285,2009-07-08
NE,CE,Litoral,Eólica,46.0,18.215,54.6,0.3336080586080586,2009-07-08
NE,CE,Litoral,Eólica,91.5,84.952,105.0,0.8090666666666666,2009-07-08
NE,RN,Litoral,Eólica,0.0,28.836,51.0,0.5654117647058823,2009-07-09
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-09
S,RS,,Eólica,0.0,33.069,70.0,0.4724142857142857,2009-07-09
NE,CE,Litoral,Eólica,45.5,18.618,54.6,0.3409890109890109,2009-07-09
NE,CE,Litoral,Eólica,90.0,81.998,105.0,0.7809333333333333,2009-07-09
NE,RN,Litoral,Eólica,0.0,9.466,51.0,0.1856078431372549,2009-07-09
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-09
S,RS,,Eólica,0.0,38.51,70.0,0.550142857142857,2009-07-09
NE,CE,Litoral,Eólica,47.5,17.0,54.6,0.3113553113553113,2009-07-09
NE,CE,Litoral,Eólica,92.0,80.386,105.0,0.7655809523809523,2009-07-09
NE,RN,Litoral,Eólica,0.0,12.142,51.0,0.238078431372549,2009-07-09
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-09
S,RS,,Eólica,0.0,21.948,70.0,0.3135428571428571,2009-07-09
NE,CE,Litoral,Eólica,48.5,16.074,54.6,0.2943956043956043,2009-07-09
NE,CE,Litoral,Eólica,97.0,89.761,105.0,0.8548666666666666,2009-07-09
NE,RN,Litoral,Eólica,0.0,14.693,51.0,0.2880980392156862,2009-07-09
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-09
S,RS,,Eólica,0.0,24.784,70.0,0.3540571428571428,2009-07-09
NE,CE,Litoral,Eólica,49.5,21.718,54.6,0.3977655677655677,2009-07-09
NE,CE,Litoral,Eólica,95.0,80.487,105.0,0.7665428571428571,2009-07-09
NE,RN,Litoral,Eólica,0.0,16.259,51.0,0.3188039215686274,2009-07-09
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-09
S,RS,,Eólica,0.0,36.492,70.0,0.5213142857142857,2009-07-09
NE,CE,Litoral,Eólica,48.0,17.539,54.6,0.3212271062271062,2009-07-09
NE,CE,Litoral,Eólica,84.0,61.895,105.0,0.5894761904761904,2009-07-10
NE,RN,Litoral,Eólica,0.0,17.23,51.0,0.3378431372549019,2009-07-10
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-10
S,RS,,Eólica,0.0,51.218,70.0,0.7316857142857142,2009-07-10
NE,CE,Litoral,Eólica,47.5,24.365,54.6,0.4462454212454212,2009-07-10
NE,CE,Litoral,Eólica,65.0,62.561,105.0,0.5958190476190476,2009-07-10
NE,RN,Litoral,Eólica,0.0,15.007,51.0,0.2942549019607843,2009-07-10
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-10
S,RS,,Eólica,0.0,37.059,70.0,0.5294142857142857,2009-07-10
NE,CE,Litoral,Eólica,48.0,28.506,54.6,0.522087912087912,2009-07-10
NE,CE,Litoral,Eólica,54.5,48.998,105.0,0.466647619047619,2009-07-10
NE,RN,Litoral,Eólica,0.0,9.689,51.0,0.1899803921568627,2009-07-10
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-10
S,RS,,Eólica,0.0,27.395,70.0,0.3913571428571428,2009-07-10
NE,CE,Litoral,Eólica,47.5,24.589,54.6,0.4503479853479853,2009-07-10
NE,CE,Litoral,Eólica,51.5,18.226,105.0,0.1735809523809523,2009-07-10
NE,RN,Litoral,Eólica,0.0,12.363,51.0,0.2424117647058823,2009-07-10
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-10
S,RS,,Eólica,0.0,13.906,70.0,0.1986571428571428,2009-07-10
NE,CE,Litoral,Eólica,49.0,20.386,54.6,0.3733699633699633,2009-07-10
NE,CE,Litoral,Eólica,33.0,5.954,105.0,0.0567047619047619,2009-07-10
NE,RN,Litoral,Eólica,0.0,10.432,51.0,0.2045490196078431,2009-07-10
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-10
S,RS,,Eólica,0.0,14.162,70.0,0.2023142857142857,2009-07-10
NE,CE,Litoral,Eólica,38.5,14.533,54.6,0.2661721611721611,2009-07-11
NE,CE,Litoral,Eólica,14.0,1.423,105.0,0.0135523809523809,2009-07-11
NE,RN,Litoral,Eólica,0.0,7.28,51.0,0.1427450980392156,2009-07-11
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-11
S,RS,,Eólica,0.0,10.484,70.0,0.1497714285714285,2009-07-11
NE,CE,Litoral,Eólica,40.5,11.51,54.6,0.2108058608058608,2009-07-11
NE,CE,Litoral,Eólica,14.5,0.571,105.0,0.0054380952380952,2009-07-11
NE,RN,Litoral,Eólica,0.0,9.641,51.0,0.1890392156862745,2009-07-11
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-11
S,RS,,Eólica,0.0,13.044,70.0,0.1863428571428571,2009-07-11
NE,CE,Litoral,Eólica,41.5,5.79,54.6,0.106043956043956,2009-07-11
NE,CE,Litoral,Eólica,16.5,3.312,105.0,0.0315428571428571,2009-07-11
NE,RN,Litoral,Eólica,0.0,14.489,51.0,0.2840980392156862,2009-07-11
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-11
S,RS,,Eólica,0.0,15.558,70.0,0.2222571428571428,2009-07-11
NE,CE,Litoral,Eólica,41.5,5.353,54.6,0.098040293040293,2009-07-11
NE,CE,Litoral,Eólica,19.0,3.724,105.0,0.0354666666666666,2009-07-11
NE,RN,Litoral,Eólica,0.0,14.718,51.0,0.2885882352941176,2009-07-11
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-11
S,RS,,Eólica,0.0,16.895,70.0,0.2413571428571428,2009-07-11
NE,CE,Litoral,Eólica,40.0,10.319,54.6,0.1889926739926739,2009-07-11
NE,CE,Litoral,Eólica,25.0,2.502,105.0,0.0238285714285714,2009-07-11
NE,RN,Litoral,Eólica,0.0,11.434,51.0,0.2241960784313725,2009-07-11
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-11
S,RS,,Eólica,0.0,21.084,70.0,0.3012,2009-07-12
NE,CE,Litoral,Eólica,42.5,8.421,54.6,0.1542307692307692,2009-07-12
NE,CE,Litoral,Eólica,22.0,3.377,105.0,0.0321619047619047,2009-07-12
NE,RN,Litoral,Eólica,0.0,11.219,51.0,0.2199803921568627,2009-07-12
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-12
S,RS,,Eólica,0.0,28.265,70.0,0.4037857142857142,2009-07-12
NE,CE,Litoral,Eólica,41.0,11.298,54.6,0.2069230769230769,2009-07-12
NE,CE,Litoral,Eólica,26.0,9.903,105.0,0.0943142857142857,2009-07-12
NE,RN,Litoral,Eólica,0.0,5.785,51.0,0.1134313725490196,2009-07-12
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-12
S,RS,,Eólica,0.0,30.144,70.0,0.4306285714285714,2009-07-12
NE,CE,Litoral,Eólica,37.5,15.99,54.6,0.2928571428571428,2009-07-12
NE,CE,Litoral,Eólica,23.0,10.806,105.0,0.1029142857142857,2009-07-12
NE,RN,Litoral,Eólica,0.0,1.856,51.0,0.036392156862745,2009-07-12
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-12
S,RS,,Eólica,0.0,21.997,70.0,0.3142428571428571,2009-07-12
NE,CE,Litoral,Eólica,41.5,13.468,54.6,0.2466666666666666,2009-07-12
NE,CE,Litoral,Eólica,35.5,5.574,105.0,0.0530857142857142,2009-07-12
NE,RN,Litoral,Eólica,0.0,6.947,51.0,0.1362156862745098,2009-07-12
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-12
S,RS,,Eólica,0.0,13.406,70.0,0.1915142857142857,2009-07-12
NE,CE,Litoral,Eólica,43.0,16.035,54.6,0.2936813186813186,2009-07-12
NE,CE,Litoral,Eólica,63.5,24.627,105.0,0.2345428571428571,2009-07-12
NE,RN,Litoral,Eólica,0.0,6.391,51.0,0.125313725490196,2009-07-12
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-13
S,RS,,Eólica,0.0,15.213,70.0,0.2173285714285714,2009-07-13
NE,CE,Litoral,Eólica,42.5,18.721,54.6,0.3428754578754578,2009-07-13
NE,CE,Litoral,Eólica,54.0,23.494,105.0,0.2237523809523809,2009-07-13
NE,RN,Litoral,Eólica,0.0,3.242,51.0,0.0635686274509803,2009-07-13
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-13
S,RS,,Eólica,0.0,19.908,70.0,0.2844,2009-07-13
NE,CE,Litoral,Eólica,45.0,22.121,54.6,0.4051465201465201,2009-07-13
NE,CE,Litoral,Eólica,42.0,41.865,105.0,0.3987142857142857,2009-07-13
NE,RN,Litoral,Eólica,0.0,12.268,51.0,0.2405490196078431,2009-07-13
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-13
S,RS,,Eólica,0.0,14.125,70.0,0.2017857142857142,2009-07-13
NE,CE,Litoral,Eólica,46.0,24.631,54.6,0.4511172161172161,2009-07-13
NE,CE,Litoral,Eólica,64.5,59.039,105.0,0.5622761904761904,2009-07-13
NE,RN,Litoral,Eólica,0.0,15.269,51.0,0.299392156862745,2009-07-13
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-13
S,RS,,Eólica,0.0,11.505,70.0,0.1643571428571428,2009-07-13
NE,CE,Litoral,Eólica,44.5,29.024,54.6,0.5315750915750915,2009-07-13
NE,CE,Litoral,Eólica,86.0,68.641,105.0,0.6537238095238095,2009-07-13
NE,RN,Litoral,Eólica,0.0,15.568,51.0,0.3052549019607843,2009-07-13
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-13
S,RS,,Eólica,0.0,12.091,70.0,0.1727285714285714,2009-07-13
NE,CE,Litoral,Eólica,46.0,29.265,54.6,0.5359890109890109,2009-07-13
NE,CE,Litoral,Eólica,91.5,71.795,105.0,0.6837619047619047,2009-07-13
NE,RN,Litoral,Eólica,0.0,39.49,51.0,0.774313725490196,2009-07-14
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-14
S,RS,,Eólica,0.0,20.938,70.0,0.2991142857142857,2009-07-14
NE,CE,Litoral,Eólica,45.5,30.692,54.6,0.5621245421245421,2009-07-14
NE,CE,Litoral,Eólica,90.0,73.013,105.0,0.6953619047619047,2009-07-14
NE,RN,Litoral,Eólica,0.0,45.041,51.0,0.883156862745098,2009-07-14
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-14
S,RS,,Eólica,0.0,24.989,70.0,0.3569857142857142,2009-07-14
NE,CE,Litoral,Eólica,47.5,31.337,54.6,0.5739377289377289,2009-07-14
NE,CE,Litoral,Eólica,92.0,73.405,105.0,0.699095238095238,2009-07-14
NE,RN,Litoral,Eólica,0.0,47.792,51.0,0.9370980392156862,2009-07-14
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-14
S,RS,,Eólica,0.0,23.994,70.0,0.3427714285714285,2009-07-14
NE,CE,Litoral,Eólica,48.5,33.776,54.6,0.6186080586080586,2009-07-14
NE,CE,Litoral,Eólica,97.0,68.516,105.0,0.6525333333333333,2009-07-14
NE,RN,Litoral,Eólica,0.0,48.631,51.0,0.9535490196078432,2009-07-14
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-14
S,RS,,Eólica,0.0,29.415,70.0,0.4202142857142857,2009-07-14
NE,CE,Litoral,Eólica,49.5,28.089,54.6,0.5144505494505494,2009-07-14
NE,CE,Litoral,Eólica,95.0,64.095,105.0,0.6104285714285714,2009-07-14
NE,RN,Litoral,Eólica,0.0,44.126,51.0,0.8652156862745098,2009-07-14
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-14
S,RS,,Eólica,0.0,17.381,70.0,0.2483,2009-07-14
NE,CE,Litoral,Eólica,48.0,32.175,54.6,0.5892857142857142,2009-07-14
NE,CE,Litoral,Eólica,84.0,59.048,105.0,0.5623619047619047,2009-07-15
NE,RN,Litoral,Eólica,0.0,33.756,51.0,0.6618823529411764,2009-07-15
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-15
S,RS,,Eólica,0.0,7.081,70.0,0.1011571428571428,2009-07-15
NE,CE,Litoral,Eólica,47.5,38.28,54.6,0.701098901098901,2009-07-15
NE,CE,Litoral,Eólica,65.0,59.827,105.0,0.5697809523809523,2009-07-15
NE,RN,Litoral,Eólica,0.0,30.511,51.0,0.5982549019607843,2009-07-15
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-15
S,RS,,Eólica,0.0,14.425,70.0,0.2060714285714285,2009-07-15
NE,CE,Litoral,Eólica,48.0,38.746,54.6,0.7096336996336996,2009-07-15
NE,CE,Litoral,Eólica,54.5,65.566,105.0,0.6244380952380952,2009-07-15
NE,RN,Litoral,Eólica,0.0,26.935,51.0,0.5281372549019607,2009-07-15
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-15
S,RS,,Eólica,0.0,18.105,70.0,0.2586428571428571,2009-07-15
NE,CE,Litoral,Eólica,47.5,38.628,54.6,0.7074725274725274,2009-07-15
NE,CE,Litoral,Eólica,51.5,46.601,105.0,0.4438190476190476,2009-07-15
NE,RN,Litoral,Eólica,0.0,25.489,51.0,0.4997843137254901,2009-07-15
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-15
S,RS,,Eólica,0.0,9.28,70.0,0.1325714285714285,2009-07-15
NE,CE,Litoral,Eólica,49.0,34.239,54.6,0.627087912087912,2009-07-15
NE,CE,Litoral,Eólica,33.0,9.189,105.0,0.0875142857142857,2009-07-15
NE,RN,Litoral,Eólica,0.0,27.718,51.0,0.5434901960784313,2009-07-15
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-15
S,RS,,Eólica,0.0,3.611,70.0,0.0515857142857142,2009-07-15
NE,CE,Litoral,Eólica,39.0,32.934,54.6,0.6031868131868131,2009-07-16
NE,CE,Litoral,Eólica,16.0,0.105,105.0,0.001,2009-07-16
NE,RN,Litoral,Eólica,11.0,21.083,51.0,0.413392156862745,2009-07-16
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-16
S,RS,,Eólica,0.0,3.229,70.0,0.0461285714285714,2009-07-16
NE,CE,Litoral,Eólica,37.0,30.517,54.6,0.5589194139194139,2009-07-16
NE,CE,Litoral,Eólica,15.0,0.007,105.0,6.66666666666e-05,2009-07-16
NE,RN,Litoral,Eólica,10.5,14.342,51.0,0.2812156862745098,2009-07-16
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-16
S,RS,,Eólica,0.0,2.259,70.0,0.0322714285714285,2009-07-16
NE,CE,Litoral,Eólica,37.5,25.641,54.6,0.4696153846153846,2009-07-16
NE,CE,Litoral,Eólica,11.0,0.001,105.0,9.5238095238e-06,2009-07-16
NE,RN,Litoral,Eólica,11.5,10.942,51.0,0.2145490196078431,2009-07-16
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-16
S,RS,,Eólica,0.0,3.178,70.0,0.0454,2009-07-16
NE,CE,Litoral,Eólica,35.5,18.753,54.6,0.3434615384615384,2009-07-16
NE,CE,Litoral,Eólica,12.5,2.363,105.0,0.0225047619047619,2009-07-16
NE,RN,Litoral,Eólica,12.0,9.018,51.0,0.1768235294117647,2009-07-16
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-16
S,RS,,Eólica,0.0,3.974,70.0,0.0567714285714285,2009-07-16
NE,CE,Litoral,Eólica,34.0,23.994,54.6,0.4394505494505494,2009-07-16
NE,CE,Litoral,Eólica,11.0,13.05,105.0,0.1242857142857142,2009-07-16
NE,RN,Litoral,Eólica,13.0,6.157,51.0,0.1207254901960784,2009-07-16
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-16
S,RS,,Eólica,0.0,5.467,70.0,0.0781,2009-07-17
NE,CE,Litoral,Eólica,34.5,32.124,54.6,0.5883516483516483,2009-07-17
NE,CE,Litoral,Eólica,13.5,9.925,105.0,0.0945238095238095,2009-07-17
NE,RN,Litoral,Eólica,15.5,7.099,51.0,0.1391960784313725,2009-07-17
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-17
S,RS,,Eólica,0.0,5.045,70.0,0.0720714285714285,2009-07-17
NE,CE,Litoral,Eólica,37.5,25.855,54.6,0.4735347985347985,2009-07-17
NE,CE,Litoral,Eólica,14.0,12.212,105.0,0.1163047619047619,2009-07-17
NE,RN,Litoral,Eólica,14.5,7.149,51.0,0.1401764705882352,2009-07-17
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-17
S,RS,,Eólica,0.0,4.984,70.0,0.0712,2009-07-17
NE,CE,Litoral,Eólica,38.0,25.067,54.6,0.4591025641025641,2009-07-17
NE,CE,Litoral,Eólica,15.5,16.892,105.0,0.1608761904761904,2009-07-17
NE,RN,Litoral,Eólica,12.5,7.802,51.0,0.1529803921568627,2009-07-17
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-17
S,RS,,Eólica,0.0,4.698,70.0,0.0671142857142857,2009-07-17
NE,CE,Litoral,Eólica,37.0,23.828,54.6,0.4364102564102564,2009-07-17
NE,CE,Litoral,Eólica,23.5,14.21,105.0,0.1353333333333333,2009-07-17
NE,RN,Litoral,Eólica,15.5,15.994,51.0,0.3136078431372549,2009-07-17
NE,RN,Litoral,Eólica,0.0,0.0,31.35,0.0,2009-07-17
S,RS,,Eólica,0.0,2.831,70.0,0.0404428571428571,2009-07-17
